"Prodi","Topik Soal","Kategori Materi","Materi Soal","Tipe Soal","Soal","Deskripsi Soal","A","B","C","D","E","Jawaban"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan usia 19 tahun datang ke Poliklinik RS dengan keluhan bercak kehitaman di pipi dan hidung sejak awal pubertas. Keluhan gatal disangkal dan memberat sebelum menstruasi. Pasien rutin membersihkan wajah dengan sabun muka. Pemeriksaan fisik didapatkan TD 109/78 mmHg, HR 98 x/menit, RR 20 x/menit, T 36,6 ̊C, pada area malar terdapat komedo tertutup 5 buah dan komedo terbuka 12 buah. Apakah terapi penyakit ini?","","Retinoid oral","Antibiotik topikal dan antibiotik oral","Antibiotik oral dan retinoid topikal","Antibiotik topikal dan retinoid topikal","Retinoid topikal","E"
"kedokteran","Komprehensif","","","pmb","Sebuah penelitian ingin mengetahui besaran hubungan antara rata-rata tekanan darah harian seseorang dengan kadar sitokin pro-inflamasi TNF-alfa pada penderita hipertensi kronik. Pada penelitian diperoleh nilai koefisien r = 0,48. Berdasarkan data tersebut, deskripsi korelasi yang tepat antara variabel tekanan darah dan sitokin pro inflamasi adalah.. RATNA1709","","Korelasi tidak ada","Korelasi sangat lemah","Korelasi lemah","Korelasi sedang","Korelasi baik","C"
"kedokteran","Komprehensif","","","pmb","Seorang anak laki-laki usia 4 tahun dibawa ke IGD dengan keluhan sulit membuka mulut sejak 1 hari. 3 hari sebelumnya telinga kiri pasien mengeluarkan cairan putih kehijauan kental dan bau. Saat ini badan pasien kaku, tidak dapat bangun sendiri dari tempat tidur, penurunan kesadaran disangkal. Diketahui keluhan keluar cairan dari telinga sudah sering berulang sejak 2 tahun yang lalu, terutama saat demam. Saat hamil, ibu pasien tidak pernah melakukan ANC dan anak tidak pernah diimunisasi dasar. Dari pemeriksaan fisik, pasien sadar, sianosis (-), kejang rangsang (+), nadi 104x/menit, RR 28x/menit, suhu 36,6 C, status gizi baik. Pada wajah ditemui risus sardonicus. Pada telinga kiri dijumpai sekret putih, kental, dan berbau, membran timpani sulit dinilai tertutup sekret. Trismus (+), hipersalivasi, opistotonus (+), dan perut seperti papan. Imunisasi dasar apa yang seharusnya diberikan untuk pencegahan penyakit pada pasien tersebut?","","Imunisasi DPT","Imunisasi influenza","Imunisasi MR","Imunisasi IPV","Imunisasi varisella","A"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki berusia 30 tahun dibawa ke IGD karena mengeluhkan sesak napas setelah mengalami kecelakaan 30 menit yang lalu. Pasien mengatakan dadanya terbentur dengan keras di setir mobil. Keluhan lain disangkal. Pada pemeriksaan fisik TD 110/80 mmHg, RR 28x/menit, HR 91x/menit, suhu afebris, SpO2 93%. Pada regio thorax tampak hematom luas pada sebelah kanan, krepitasi (-), nyeri tekan (+). Dilakukan X-Ray sebagai berikut : Apakah diagnosis yang tepat pada pasien ini? RATNA1709","","Hemothorax","Simple pneumothorax","Tension pneumothorax","Flail chest","Kontusio pulmonum","E"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan berusia 36 tahun dibawa ke IGD setelah mengalami kecelakaan lalu lintas. Saat kecelakaan kaki pasien tertindih motor yang dikendarainya. Pasien mengeluhkan sulit menggerakkan kaki kanannya dan terasa nyeri. Keluhan lain disangkal. Pada pemeriksaan TTV TD 120/80 mmHg, HR 90x/menit, RR 20x/menit, T 37 C. Pada pemeriksaan status lokalis didapatkan luka terbuka ukuran 0,9 cm, tampak pasir pada sekitar luka, krepitasi (+), jaringan kulit sekitar masih intak, NVD dalam batas normal. Dilakukan foto X-Ray cruris dextra tampak fraktur obliq pada 1/3 distal. Apakah diagnosis pada kasus di atas?","","Open Fracture Grade I","Open Fracture Grade IIIA","Open Fracture Grade IIIB","Open Fracture Grade IIIC","Open Fracture Grade II","A"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan usia 20 tahun datang ke Poliklinik RS dengan keluhan keputihan yang semakin banyak sejak 3 hari yang lalu. Pasien hanya mandi sekali sehari dan memiliki riwayat promiskuitas. Pemeriksaan fisik didapatkan TD 120/85 mmHg, HR 80 RATNA1709 x/menit, RR 20 x/menit, T 36,6 ̊C, pemeriksaan dalam ditemukan duh tubuh vagina putih susu dan bergumpal. Vulva tampak hiperemis. Apusan KOH 10% ditemukan pseudohifa. Apakah diagnosis penyakit yang sesuai?","","Servisitis gonore","Vaginosis bakterial","Trikomoniasis","Servisitis non-gonore","Kandidosis vulvovaginal","E"
"kedokteran","Komprehensif","","","pmb","Seorang ibu membawa anaknya yang berusia 6 bulan ke IGD rumah sakit karena muntah berwarna kehijauan. Anak tampak rewel dan menangs, serta belum buang air besar sejak kemarin. Tanda vital dalam batas normal. Pemeriksaan fisik tampak perut distended, bising usus meningkat disertai bunyi metallic sound. Dilakukan pemeriksaan usg abdomen didapatkan hasil seperti pada gambar berikut. Dokter mencurigai adanya malrotasi segmen saluran cerna. Apakah temuan USG yang diharapkan pada pasien ini?","","Doughnut sign","Coffee bean sign","Whirpool sign","Saw tooth sign","Antral nipple sign","C"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 47 tahun datang ke poliklinik karena merasa penglihatannya kabur dan mudah lelah saat membaca. Riwayat pemakaian kacamata sebelumnya disangkal. Riwayat hipertensi (+). Pemeriksaan tanda vital didapatkan TD 150/100 mmHg, HR 92x/menit, RR 20x/menit, dan T 36,6oC. Pemeriksaan mata didapatkan RATNA1709 VODS 6/6, segmen anterior tampak tenang, dilakukan funduskopi tidak ditemukan perdarahan maupun eksudat pada retina. Apa kemungkinan diagnosis pada pasien ini ?","","Perdarahan vitreous","Presbiopia","Miopia","Retinopati hipertensi","Konjungtivitis","B"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 34 tahun G3P2A0 UK 39 minggu datang ke Puskesmas dengan keluhan perut mulas sejak 6 jam lalu. Keluhan lain air ketuban rembes sejak 1 jam lalu. Pemeriksaan dalam teraba cervix terbuka 6 cm dan teraba tali pusar di jalan lahir. Apakah diagnosis pada pasien ini?","","Tali pusat terkemuka","Tali pusat menumbung","Occult cord prolapse","Vasa previa","Plasenta letak rendah","B"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki usia 35 tahun datang ke IGD dengan keluhan nyeri dada sejak 2 jam yang lalu. Nyeri dada dirasakan menjalar ke lengan kiri dan seperti tertimpa beban berat. Nyeri menetap walaupun pasien sudah istirahat. Pasien memiliki riwayat dislipidemia dan DM tidak terkontrol. Pemeriksaan fisik tanda vital dalam batas normal. Gambaran EKG ditemukan terdapat ST elevasi pada lead I, aVL, V5 dan V6. Dokter memutuskan untuk memberikan nitrat untuk mengurangi nyeri. Apakah kontraindikasi dari pemberian nitrat?","","Penggunaan obat spironolakton","Pembesaran ventrikel kanan","Pembesaran ventrikel kiri","RV infark","Hipertensi urgency","D"
"kedokteran","Komprehensif","","","pmb","Seorang pria berusia 56 tahun datang ke IGD RS dengan keluhan sering BAK dalam jumlah banyak sejak 1 minggu yang lalu. Keluhan disertai sering merasa haus. Pasien mempunyai riwayat tumor otak sejak 6 bulan lalu. Pemeriksaan fisik didapatkan RATNA1709 tampak dehidrasi, TD 120/80 mmHg, HR 115 x/menit, RR 22 x/menit, T 36.5 C. Pada urinalisis didapatkan berat jenis urin rendah. Apakah diagnosis yang tepat?","","Polidipsi Psikogenik","Diabetes Insipidus Nefrogenik","Diabetes Insipidus Sentral","Infeksi Saluran Kemih","Penyakit Ginjal Kronik","C"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki usia 30 tahun dirujuk ke Poliklinik RS dengan keluhan benjolan merah dan nyeri sejak 1 minggu yang lalu. Pasien memiliki riwayat pengobatan lepra tipe MB bulan ke-10. Pemeriksaan fisik didapatkan TD 110/70 mmHg, HR 80 x/menit, RR 20 x/menit, T 38,0 ̊C, pada lengan dan tungkai terdapat lesi berupa nodul eritem, multipel, berbatas tegas, konsistensi lunak, dan nyeri tekan. Apakah komplikasi pengobatan lepra yang muncul pada pasien ini?","","Reaksi reversal","Infeksi bakteri sekunder","Metastasis","Eritema nodusum leprosum","Osteomyelitis","D"
"kedokteran","Komprehensif","","","pmb","Pasangan suami istri datang untuk konsultasi pemilihan metode kontrasepsi. Pasangan tersebut baru menikah dan ingin menunda punya anak karena alasan pekerjaan. Tidak ada riwayat penyakit hipertensi, kelainan jantung, autoimun, alergi dan keganasan. Apakah Metode kontrasepsi yang paling cocok untuk kondisi pasien?","","AKDR","Suntik Progestin per 3 bulan","Pil KB Kombinasi","Implan","Tubektomi","C"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 55 tahun datang ke IGD RS dengan keluhan nyeri perut kanan atas sejak 2 hari lalu. Nyeri timbul terutama setelah makan makanan berlemak. Mual(+), muntah(+), demam(-). Pemeriksaan fisik didapatkan TD 120/80 mmHg, HR 90x/menit, RR 20x/menit, T 36.7°C, sklera ikterik (+/+), dan Murphy sign (-). Apakah diagnosis pada kasus tersebut? RATNA1709","","Kolelitiasis","Koledokolitiasis","Kolangitis","Kolesistitis","Hepatitis","B"
"kedokteran","Komprehensif","","","pmb","Seorang bapak mantan pecandu narkoba memberanikan diri datang ke dokter spesialis jiwa untuk menghentikan kecanduan narkobanya tersebut. Sekarang, dokter sedang melakukan sesi psikoterapi yang kedua kali untuk pasien, dan pasien sudah merasakan perubahan positif pada dirinya. Berdasarkan teori perubahan perilaku, bapak tersebut saat ini berada dalam fase...","","Contemplation","Preparation","Action","Maintenance","Termination","C"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan 87 tahun dirawat di ICU selama 20 hari karena perdarahan intraserebral. Saat datang di rumah sakit, pasien sudah dalam kondisi koma (GCS E1M2V1). Saat ini respon pupil pasien masih +/+, namun keluarga meminta dokter untuk menghentikan perawatan pasien saat ini. Jenis euthanasia yang dikehendaki keluarga pasien adalah....","","Euthanasia aktif volunteer","Euthanasia aktif involunteer","Euthanasia pasif non volunteer","Euthanasia pasif involunteer","Euthanasia pasif volunteer","C"
"kedokteran","Komprehensif","","","pmb","Laki-laki berusia 35 tahun dibawa ke IGD oleh keluarganya karena sesak napas sejak 30 menit yang lalu. Saat tiba di IGD, pasien dalam kondisi penurunan kesadaran. Dokter kemudian mencoba membangunkan pasien. Ketika bangun dan dilakukan pemeriksaan, pasien tampak bingung dan gelisah. Pemeriksaan tanda vital tekanan darah 100/80 mmHg, HR 84x/menit, RR 16x/menit, dan suhu 36 C. Pemeriksaan neurologi tidak didapatkan adanya lateralisasi. Apa diagnosis pasien tersebut? (AIPKI, 2020) RATNA1709","","Hypoxic Encephalopathy","Hypertensive Encephalopathy","Hepatopaty Encephalopathy","Lock in Syndrome","Uremic Encephalopathy","A"
"kedokteran","Komprehensif","","","pmb","Sesosok jenazah berjenis kelamin perempuan ditemukan dalam kondisi basah di pinggir sungai. Pada pemeriksaan luar ditemukan busa halus keluar dari mulut dan washer woman hands sign (+). Pada pemeriksaan darah diperoleh hemokonsentrasi. Maka penyebab kematian yang paling mungkin berdasarkan temuan saat ini adalah...","","Tenggelam di air tawar","Tenggelam di air laut","Secondary drowning","Immersion syndrome","Belum bisa ditentukan","B"
"kedokteran","Komprehensif","","","pmb","Laki-laki berusia 58 tahun datang ke klinik dokter umum karena kesulitan berjalan sejak 6 bulan yang lalu. Pasien mengatakan bahwa dirinya berjalan sangat lambat, sulit berjalan lurus, dan sering jatuh saat berjalan sendiri. Riwayat hipertensi, DM, dan trauma disangkal. Pemeriksaan fisik didapatkan tekanan darah 140/80 mmHg, HR 90x/menit, RR 20x/menit, dan suhu 37 C. Pemeriksaan neurologis didapatkan masked face (+), pill rolling tremor (+), dan rigiditas (+). Pilihan terapi farmakalogi pada kasus ini adalah?","","Ergotamin","Pramipexole","Levodopa","Amantadin","Entacapon","B"
"kedokteran","Komprehensif","","","pmb","Seorang pria berusia 30 tahun dibawa ke IGD setelah mengalami kecelakaan lalu lintas 2 jam yang lalu. Saat ini pasien mengeluhan sesak napas disertai nyeri hebat pada dada kanan. Pada pemeriksaan tanda vital TD 100/70 mmHg, HR 110x/menit, RR 28x/menit, suhu afebris, didapatkan jejas pada dada kanan, krepitasi (+), nyeri tekan (+), VAS 7. Apakah diagnosis yang tepat pada pasien ini? RATNA1709","","Tension pneumothorax","Tamponade jantung","Flail chest","Kontusio paru","Open pneumothorax","C"
"kedokteran","Komprehensif","","","pmb","Seorang anak perempuan usia 2 tahun diantar ibunya ke poli mata karena mengeluhkan anaknya tidak dapat mengikuti gerakan benda dan kedua mata anaknya terlihat putih sejak 3 bulan yang lalu. Riwayat trauma dan riwayat penggunaan kacamata sebelumnya disangkal. Pemeriksaan tanda vital HR 90x/menit, RR 20x/menit, dan T 36,7 ̊C. Hasil pemeriksaan oftalmologi didapatkan leukokoria (+) kedua mata, dan fundus reflek (-). Apa kemungkinan diagnosis pasien ini?","","Katarak juvenil","Katarak senil","Katarak kongenital","Katarak imatur","Katarak insipien","A"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 20 tahun dibawa ke poliklinik oleh orangtuanya untuk berkonsultasi. Menurut ibunya, pasien sering kabur dari rumah jika keinginannya tidak dipenuhi. Pasien juga bersikap sangat manja, selalu mencari perhatian, dan suka berdandan menor. Gangguan kepribadian apakah yang mungkin dimiliki pasien?","","Antisosial","Skizotipal","Anankastik","Narsisistik","Histrionik","E"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki usia 29 tahun datang ke poliklinik dengan keluhan tidur tidak nyenyak sejak 4 bulan terakhir. Pasien mengeluh ia sering terbangun di malam hari sehingga pada pagi hari pasien bangun dengan tubuh yang lelah dan sulit untuk berkonsentrasi saat bekerja. Keluhan dirasakan semakin memberat semenjak 2 minggu terakhir. Tatalaksana farmakologis yang tepat untuk pasien adalah....","","Triazolam","Fluoksetin","Amitriptilin","Flurazepam","Litium","D"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki berusia 30 tahun dibawa ke IGD karena mengeluhkan nyeri pada paha bawah kanannya yang dirasakan sejak 3 bulan lalu. Keluhan nyeri yang dirasakan bersifat tumpul. Pasien juga menjadi kesulitan berjalan. Dari anamnesis diketahui 4 bulan lalu pasien ditabrak oleh mobil saat akan menyebrang tetapi pasien tidak memeriksakan diri hanya membeli obat nyeri di warung dan mengompres pada daerah pahanya. Pada pemeriksaan fisik didapatkan bengkak pada daerah femur distal dextra, eritem dan nyeri tekan. Dilakukan X-Ray sebagai berikut: Apakah diagnosis yang tepat pada pasien ini?","","Osteoartritis genu grade III","Fraktur Shalter Harris grade IV","Osteomielitis akut","Osteomielitis sub akut","Osteomielitis kronik","E"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan berusia 20 tahun datang ke IGD dengan keluhan seluruh tubuh tampak kuning sejak 1 minggu yang lalu, disertai nyeri perut kanan atas. Seminggu sebelum kuning muncul, pasien mengalami demam, mual dan muntah. Pemeriksaan fisik didapatkan tanda vital stabil, sklera ikterik (+/+), nyeri tekan hipokondrium dextra(+), hepatomegali(+). Pemeriksaan laboratorium didapatkan HbsAg (-), IgM Anti-HCV(+), HCV RNA(+). Apakah diagnosis yang tepat?","","Hepatitis A","Hepatitis B akut","Hepatitis B kronik","Hepatitis C akut","Hepatitis C kronik","D"
"kedokteran","Komprehensif","","","pmb","Laki-laki berusia 56 tahun dibawa ke IGD dengan keluhan kulit badan lepuh sejak 1 hari yang lalu. Terdapat bercak merah dan lenting di seluruh tubuh. Pemeriksaan tanda vital didapatkan tekanan darah 100/75 mmHg, HR 110x/menit, RR 23x/menit dan suhu 37 C. Pada pemeriksaan fisik terdapat konjungtivitis (+), bulla eritem, multipel, tersebar, nikolsky sign (+), sebagian pecah membentuk krusta dengan eritema di sekelilingnya. Pada bibir didapatkan krusta hitam. Pemeriksaan laboratorium didapatkan Hb 8.20 mg/dL, serum kreatinin 5.7 mg/dL, ureum 220 mg/dL. Apakah terapi utama pada pasien ini?","","Pemberian terapi cairan dan steroid intravena","Pemberian terapi cairan dan antibiotik oral","Pemberian terapi cairan dan antibiotik intravena","Pemberian antibiotik dan steroid intravena","Pemberian antihistamin dan steroid intravena","C"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 32 tahun G1P0A0 UK 39 minggu datang ke puskesmas untuk pemeriksaan kehamilan. Saat ini tidak ada keluhan. Pemeriksaan fisik TD 110/60 mmHg, HR 80 x/menit, RR 20 x/menit, T 36,6 ̊C, TFU 34 cm, DJJ (+) 147 x/menit. Dokter ingin menentukan apakah janin sudah masuk panggul. Apakah pemeriksaan fisik yang sesuai untuk menentukan hal tersebut?","","Leopold I","Leopold II","Leopold III","Leopold IV","Pita ukur","D"
"kedokteran","Komprehensif","","","pmb","Seorang bayi laki laki berumur 2 jam tampak merintih dan letargi serta sulit menyusu. Bayi lahir secara sectio cesaria dari ibu G2P1A0 usia gestasi 40 minggu dengan berat lahir 4200 gr. Ibu sebelumnya terdiagnosis diabetes mellitus sejak 3 bulan sebelum kehamilan. Pada saat lahir bayi langsung menangis kuat dan tonus otot baik. Pada pemeriksaan saat ini diketahui kadar gula darah 25 mg/dl. Talaksana apa yang tepat diberikan pada bayi?","","ASI secepatnya","Larutan air gula 150 mL","D10% IV 2 mL/kgBB","Larutan air gula 50 mL","D50% IV 2 mL/kgBB","C"
"kedokteran","Komprehensif","","","pmb","Seorang anak usia 10 tahun dibawa oleh ibunya ke IGD karena penurunan kesadaran. Sebelumnya, anak mengeluh nyeri kepala dan muntah yang menetap. Pasien memiliki riwayat penyakit kawasaki 2 minggu yang lalu dan diberikan IV Immunoglobulin dan High Dose Aspirin oleh dokter. Pada pemeriksaan TD 115/80 mmHg, HR 110x/menit, RR 34x/menit, T 37,6 C. Pada pemeriksaan didapatkan kesadaran stupor, mukosa mulut tampak kering, turgor kulit melambat, hiperrefleksia, dan dilatasi pupil. Pemeriksaan laboratorium menujukkan kadar ammonia 55 μ/dL, SGPT 110 U, SGOT 100 U, bilirubin total 5 mg/dL, gula darah 100 mg/dL. Apa etiologi yang tepat pada kasus di atas?","","Genetik","Infeksi virus","Pemberian IV imunoglobulin","Pemberian dosis tinggi aspirin","Komplikasi autoimun penyakit kawasaki","D"
